name,visibility,description,WKT
"пер. Псыш","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Псыш</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3350</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Псыш, р.Псыш - ледн.Скеу, р.Бзыбь</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;55.98'' N<br />41&deg;&nbsp;11'&nbsp;59.68'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 4 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3389</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3389'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.199911111111 43.382216666667 0)"
"пер. Птица","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Птица</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>4250</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>вост.исток ледн.Кундюм-Мижирги, р.Мижирги (р.Черек Безенгийский) - ледн.Уллуауз, р.Думала (р.Черек Безенгийский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;47.18'' N<br />43&deg;&nbsp;12'&nbsp;54.36'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>96</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/96'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.215099 43.063106 0)"
"пер. Пшиш","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пшиш</font></h2></th></tr><tr><th>Другие названия</th><td>Пшиш Узловой, Хиллари</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3350</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Аманауз - зап. часть ледн. Наур (р. Псыш)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;24'&nbsp;12.86'' N<br />41&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;16.29'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 2 технических, 3 с фото</td></tr><tr><th>Номер</th><td>10980</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10980'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.154525 43.403572222222 0)"
"пер. РЕНЕ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. РЕНЕ</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3010</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Имеретинка - р.Инпси (Цахвоа)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;36'&nbsp;33.13'' N<br />40&deg;&nbsp;44'&nbsp;22.79'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>15123</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15123'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.739663888889 43.609202777778 0)"
"пер. Рожана","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Рожана</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;16.17'' N<br />42&deg;&nbsp;29'&nbsp;32.84'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>12481</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/12481'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.492456 42.937826 0)"
"пер. Розмысл","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Розмысл</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3950</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Кхонисцкали (р.Андаки, р.Аргун) - ледн.Маисти, ЛП р.Маистыхи (р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;35'&nbsp;58.7'' N<br />45&deg;&nbsp;17'&nbsp;&nbsp;&nbsp;3.22'' E</td></tr><tr><th>Номер</th><td>2439</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2439'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.284226666667 42.599638333333 0)"
"пер. РОМ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. РОМ</font></h2></th></tr><tr><th>Другие названия</th><td>Рига - Одесса - Москва</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3842</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Тютюн - лед.Герты</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;47.87'' N<br />43&deg;&nbsp;15'&nbsp;33.44'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>3729</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3729'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.25929 43.04663 0)"
"пер. Ронкетти","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ронкетти</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3880</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>ледн.Цей Южн. (ледн.Цей), р.Цейдон - ледн.Мамисон Зап., р.Мамихдон (р.Ардон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;&nbsp;&nbsp;3'' N<br />43&deg;&nbsp;48'&nbsp;55'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 5 технических, 3 с фото</td></tr><tr><th>Номер</th><td>3922</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3922'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.815277777778 42.734166666667 0)"
"пер. Россия","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Россия</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>р. Сбайдон, р. Б.Лиахви - р. Терек</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;36'&nbsp;27.97'' N<br />44&deg;&nbsp;13'&nbsp;38.06'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4078</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4078'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2272390172 42.607769885 0)"
"пер. Салай","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Салай</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3900</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;28.49'' N<br />44&deg;&nbsp;10'&nbsp;40.61'' E</td></tr><tr><th>Номер</th><td>8638</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8638'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.17794717829999 42.7412475572 0)"
"пер. Саудор","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Саудор</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3936</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>ледн.Скатыком, р.Сардидон (р.Айгамугодон) - ледн.Гулар (ледн.Караугом), р.Караугом</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;48'&nbsp;49.03'' N<br />43&deg;&nbsp;46'&nbsp;&nbsp;&nbsp;6.67'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3923</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3923'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.76852 42.81362 0)"
"пер. Светлячок","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Светлячок</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3490</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;31'' N<br />43&deg;&nbsp;27'&nbsp;&nbsp;&nbsp;8.4'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15455</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15455'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.452333333333 42.891944444444 0)"
"пер. Седло Чегема","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Седло Чегема</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3950</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;13'&nbsp;38.21'' N<br />42&deg;&nbsp;54'&nbsp;36.32'' E</td></tr><tr><th>Описаний</th><td>4 технических,  с фото</td></tr><tr><th>Номер</th><td>539</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/539'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.910088888889 43.227280555556 0)"
"пер. Селлы","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Селлы</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>4250</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>ПП вост.ветви ледн.Безенги, р.Черек Безенгийский - ледн.Крумкол (ледн.Дыхсу (Дых-Котю-Бугой)), р.Дыхсу (р.Черек Балкарский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;24'' N<br />43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;46.92'' E</td></tr><tr><th>Описаний</th><td>12, в т.ч. 12 технических, 9 с фото</td></tr><tr><th>Номер</th><td>354</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/354'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.146367 43.040001 0)"
"пер. Сематепе","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сематепе</font></h2></th></tr><tr><th>Другие названия</th><td>N8</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3420</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>р.Нарпуз (пр.исток р.Ялак) - плато Едигёль</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;49'&nbsp;37.5'' N<br />35&deg;&nbsp;10'&nbsp;22.8'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 3 технических, 3 с фото</td></tr><tr><th>Номер</th><td>6495</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6495'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.173 37.827083 0)"
"пер. Семеновского Южный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Семеновского Южный</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3900</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>лед.Тютю (р.Тютюсу) - лед.Джайлык (р.Башильаузсу)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;&nbsp;&nbsp;8.91'' N<br />42&deg;&nbsp;54'&nbsp;17.34'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3695</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3695'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.9048170719 43.252475127 0)"
"пер. Сивераут Ледовый","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сивераут Ледовый</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3640</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р.Дзамараш - р.Сивераут</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;41'&nbsp;29.54'' N<br />44&deg;&nbsp;16'&nbsp;12.44'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4016</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4016'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2701224796 42.691538886 0)"
"пер. Скалистый","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скалистый</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3902</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Крумкол - лед.Ю. Тютюн (р.Тютюнсу). Вторая седловина Скалистый Сев.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;54.54'' N<br />43&deg;&nbsp;13'&nbsp;46.02'' E</td></tr><tr><th>Описаний</th><td>6 технических,  с фото</td></tr><tr><th>Номер</th><td>3731</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3731'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.22945 43.01515 0)"
"пер. Скрипака","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скрипака</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3987</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;&nbsp;&nbsp;7.9'' N<br />44&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;&nbsp;&nbsp;0.34'' E</td></tr><tr><th>Номер</th><td>8739</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8739'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.15009500919999 42.75219583280001 0)"
"пер. СОГМИ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. СОГМИ</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>4050</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>р.Укю (р.Думала, р.Черек Безенгийский) - ледн.Уллуауз, р.Думала (р.Черек Безенгийский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;&nbsp;&nbsp;8.77'' N<br />43&deg;&nbsp;14'&nbsp;12.03'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>106</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/106'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.236676 43.085769 0)"
"пер. Спортивная дружба","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Спортивная дружба</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>4100</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.Шаурту - лед.Безенги</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;20.82'' N<br />43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;44.42'' E</td></tr><tr><th>Описаний</th><td>16, в т.ч. 15 технических, 13 с фото</td></tr><tr><th>Номер</th><td>344</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/344'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.079005555556 43.105783333333 0)"
"пер. Средний","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Средний</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3930</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Ю.Шхельдинский - лед.Ахсу (лед.Шхельды). Через п.Физкультурник</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;47.74'' N<br />42&deg;&nbsp;36'&nbsp;&nbsp;&nbsp;2.12'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>303</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/303'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.60059 43.16326 0)"
"пер. Стамбул","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Стамбул</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3270</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>южн.исток дол.Сыирма (верховья дол.Эмли) - дол.Адсиз (лев.исток р.Хайхайдере)</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;44'&nbsp;12.6'' N<br />35&deg;&nbsp;11'&nbsp;&nbsp;&nbsp;3.3'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>13704</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13704'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.18425 37.736833 0)"
"пер. Сусуз","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сусуз</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3035</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>дол.Сусуз – р.Аксу</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;52'&nbsp;31.8'' N<br />35&deg;&nbsp;17'&nbsp;30'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>13721</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13721'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.291667 37.8755 0)"
"пер. Сыирма-Кокорот","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сыирма-Кокорот</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3520</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>плато Едигёль - дол.Кокорот (лев.исток р.Аджиман).</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;46'&nbsp;27'' N<br />35&deg;&nbsp;10'&nbsp;35.1'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>13722</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13722'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.176417 37.774167 0)"
"пер. ТГУ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. ТГУ</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск-ос</td></tr><tr><th>Соединяет</th><td>ледн.Чаухи, ЛП р.Чаухи (р.Джута, р.Сносцкали, р.Терек) - пр.исток р.Бурсачили (р.Черная Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;22.43'' N<br />44&deg;&nbsp;47'&nbsp;31.64'' E</td></tr><tr><th>Номер</th><td>15152</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15152'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.792123 42.539565 0)"
"пер. Теп В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Теп В.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4023</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>лед.Мидаграбин - лед.Теп</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;31.73'' N<br />44&deg;&nbsp;23'&nbsp;20.79'' E</td></tr><tr><th>Описаний</th><td>3 технических</td></tr><tr><th>Номер</th><td>4021</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4021'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.3891086181 42.70881512530001 0)"
"пер. Тепли З.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Тепли З.</font></h2></th></tr><tr><th>Другие названия</th><td>Тепли</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3920</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Нар 2 - лед.Ю.Тепли</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;43'&nbsp;20.21'' N<br />44&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;28.01'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 7 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3966</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3966'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.124447222222 42.722281944444 0)"
"пер. Туманный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Туманный</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3550</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Джалаучат, р.Джалаучат (р.Аксаут) - р.Чхалта</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;&nbsp;&nbsp;4.49'' N<br />41&deg;&nbsp;29'&nbsp;37.1'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3478</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3478'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.49364 43.28458 0)"
"пер. Узловой","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Узловой</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4002</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>между в.в. Узловая и Сакашиль</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;49.65'' N<br />42&deg;&nbsp;57'&nbsp;29.19'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>9689</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9689'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.958108333333 43.297125 0)"
"пер. Украина","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Украина</font></h2></th></tr><tr><th>Другие названия</th><td>Яман</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3660</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Адырсу (З.ветвь) - лед.Лекзыр (Центр.ветвь)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;11'&nbsp;13.49'' N<br />42&deg;&nbsp;46'&nbsp;43.97'' E</td></tr><tr><th>Описаний</th><td>12, в т.ч. 11 технических, 8 с фото</td></tr><tr><th>Номер</th><td>316</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/316'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.77888 43.18708 0)"
"пер. Уллуауз","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уллуауз</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>4300</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Уллуауз, р.Думала (р.Черек Безенгийский) - ледн.Тютюн, р.Тютюнсу (р.Черек Балкарский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;45.53'' N<br />43&deg;&nbsp;13'&nbsp;54.35'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>3721</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3721'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.231765 43.045981 0)"
"пер. Урал","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Урал</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3850</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Укю Мал. (ледн.№442), ПП р.Мижирги (р.Черек Безенгийский) - ледн.Уллуауз Сев. (ледн.№443), р.Мижирги (р.Черек Безенгийский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;&nbsp;&nbsp;4.2'' N<br />43&deg;&nbsp;12'&nbsp;12.66'' E</td></tr><tr><th>Описаний</th><td>14, в т.ч. 14 технических, 9 с фото</td></tr><tr><th>Номер</th><td>104</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/104'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.2035166667 43.0845 0)"
