name,visibility,description,WKT
"пер. Укю","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Укю</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3950</td></tr><tr><th>Характер склонов</th><td>ск-сн-ос</td></tr><tr><th>Соединяет</th><td>ледн.Укю, р.Укю (р.Думала, р.Черек Безенгийский) - ледн.Укю Мал. (ледн.№442), р.Мижирги</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;21.01'' N<br />43&deg;&nbsp;12'&nbsp;59.44'' E</td></tr><tr><th>Описаний</th><td>22, в т.ч. 22 технических, 16 с фото</td></tr><tr><th>Номер</th><td>103</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/103'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.21651 43.08917 0)"
"пер. Улитка","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Улитка</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3380</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Терек - р. Калассандон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;35'&nbsp;45.19'' N<br />44&deg;&nbsp;15'&nbsp;&nbsp;&nbsp;8.11'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4086</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4086'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.25225298 42.5958852186 0)"
"пер. Уллу-Герты","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уллу-Герты</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3724</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>ледн.Герты, ЛП р.Тютюнсу (р.Черек Балкарский) – ПП ледн.Уллуауз, р.Думала (р.Черек Безенгийский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;44.5'' N<br />43&deg;&nbsp;16'&nbsp;56.6'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3724</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3724'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.282388888889 43.062361111111 0)"
"пер. Уллу-Марка","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уллу-Марка</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3519</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>р.Уллу-Марка - сев.исток р.Хутый Бол.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;26.69'' N<br />41&deg;&nbsp;33'&nbsp;22.39'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 7 технических, 6 с фото</td></tr><tr><th>Номер</th><td>230</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/230'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.55622 43.37408 0)"
"пер. Уросхеви","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уросхеви</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3759</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>цент.исток р.Уросхеви (р.Кхонисцкали, р.Андаки, р.Аргун) - лев.исток р.Квахидисцкали (р.Пирикительская Алазани, р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;33'&nbsp;22.64'' N<br />45&deg;&nbsp;18'&nbsp;&nbsp;&nbsp;7.03'' E</td></tr><tr><th>Описаний</th><td>1 упоминание</td></tr><tr><th>Номер</th><td>2429</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2429'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.301951666667 42.556288333333 0)"
"пер. Уруймаговой","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уруймаговой</font></h2></th></tr><tr><th>Другие названия</th><td>Езетхан Уруймаговой, 200-летия ЛГИ</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Уруймаговой  (лед.Сев.Галдор) - р.Харесидон (р.Урух). Между п.Уруймаговой и п.Загадок.</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;40.7'' N<br />43&deg;&nbsp;33'&nbsp;&nbsp;&nbsp;9.18'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3874</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3874'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.55255 42.94464 0)"
"пер. Урусти","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Урусти</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед. З. Цмиаком - р. Косойкомдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;20.41'' N<br />44&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;18.64'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3970</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3970'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.03851 42.75567 0)"
"пер. Ушедших друзей","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ушедших друзей</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3445</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>Соединяет ледники Ушедших друзей и Зопхито западный</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;37.1'' N<br />43&deg;&nbsp;26'&nbsp;24.1'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15453</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15453'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.440027777778 42.893638888889 0)"
"пер. Ушедших друзей Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ушедших друзей Зап.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3462</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;36'' N<br />43&deg;&nbsp;26'&nbsp;19.3'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>15454</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15454'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.438694444444 42.893333333333 0)"
"пер. Фастаг","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Фастаг</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3640</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Хирисдор - лед. З. Караугом</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;48'&nbsp;10.98'' N<br />43&deg;&nbsp;41'&nbsp;42.54'' E</td></tr><tr><th>Описаний</th><td>15, в т.ч. 14 технических, 9 с фото</td></tr><tr><th>Номер</th><td>3814</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3814'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.69515 42.80305 0)"
"пер. Федоровского","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Федоровского</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3860</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Нахашбита - р.Хазныдон (через пер.Обходной)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;59'&nbsp;22.92'' N<br />43&deg;&nbsp;30'&nbsp;57.35'' E</td></tr><tr><th>Описаний</th><td>12, в т.ч. 12 технических, 9 с фото</td></tr><tr><th>Номер</th><td>3875</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3875'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.51593 42.9897 0)"
"пер. Фрунзе М.В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Фрунзе М.В.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>4020</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Уллу-Чиран (р.Кызылкол) - лед.Битюктюбе</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;44.09'' N<br />42&deg;&nbsp;24'&nbsp;31.2'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>3635</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3635'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.408666666667 43.378913888889 0)"
"пер. Хаджибей Центральный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хаджибей Центральный</font></h2></th></tr><tr><th>Другие названия</th><td>Хаджибей-Марка Центр.</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3350</td></tr><tr><th>Характер склонов</th><td>ос-ск-сн</td></tr><tr><th>Соединяет</th><td>безым.лед.Ю.-З.оз.Хаджибей (р.Хаджибей) - В.исток р.Уллу-Марка</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;24'&nbsp;38.51'' N<br />41&deg;&nbsp;34'&nbsp;47.96'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>225</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/225'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.579988333333 43.410696666667 0)"
"пер. Хаджибей Южный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хаджибей Южный</font></h2></th></tr><tr><th>Другие названия</th><td>Хаджибей-Марка Южный</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3338</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>в хр. Хаджибей, между пиком Бадукский 3683,0м и в.Бадукбаши 3537м соединяет верховья дол. Хаджибей с оз.Хаджибей и В.исток р.Уллу-Марка (р.Аксаут) с оз.Б.Маркинское.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;59.5'' N<br />41&deg;&nbsp;35'&nbsp;&nbsp;&nbsp;0.96'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>226</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/226'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.5836 43.39986 0)"
"пер. Хамурза","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хамурза</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Джалаучат, р.Джалаучат (р.Аксаут) - р.Чхалта</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;43.62'' N<br />41&deg;&nbsp;28'&nbsp;36.26'' E</td></tr><tr><th>Описаний</th><td>2 с фото</td></tr><tr><th>Номер</th><td>3477</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3477'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.47674 43.29545 0)"
"пер. Хашхарва","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хашхарва</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>р.Хатар, лед.Хашхарва - р.Чаан, р.Самур</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;54'&nbsp;10.01'' N<br />46&deg;&nbsp;51'&nbsp;&nbsp;&nbsp;5.87'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>2680</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2680'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.85163000000001 41.90278 0)"
"пер. Хашхарва С.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хашхарва С.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3604</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Хатар, р.Хашхарва - р.Дюльтычай, р.Самур</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;54'&nbsp;36.76'' N<br />46&deg;&nbsp;53'&nbsp;13.67'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>2682</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2682'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.88713 41.91021 0)"
"пер. Хашхарва Ю.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хашхарва Ю.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3721</td></tr><tr><th>Характер склонов</th><td>лд-сн</td></tr><tr><th>Соединяет</th><td>р.Самур, р.Чаан - лед.Хашхарва Ю.-В., р.Дюльтычай</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;53'&nbsp;33.58'' N<br />46&deg;&nbsp;52'&nbsp;21.22'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>2685</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2685'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.87255999999999 41.89266 0)"
"пер. Ходжи Насреддина","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ходжи Насреддина</font></h2></th></tr><tr><th>Другие названия</th><td>N3</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3260</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>дол.Джимбар (Демирказык Сев.) - р.Нарпуз (пр.исток р.Ялак)</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;49'&nbsp;56.7'' N<br />35&deg;&nbsp;10'&nbsp;10.2'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 3 технических, 5 с фото</td></tr><tr><th>Номер</th><td>6489</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6489'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.1695 37.832417 0)"
"пер. Хрустальный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хрустальный</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3050</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Алибек - р.Хутый Бол.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;14.36'' N<br />41&deg;&nbsp;35'&nbsp;38.53'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 1 техническое, 5 с фото</td></tr><tr><th>Номер</th><td>234</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/234'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.594036666667 43.320656666667 0)"
"пер. Хрустальный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хрустальный</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3669</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Джавартхорхисцкали (р.Джута, р.Сносцкали, р.Терек) - верхний ЛП р.Шандон (р.Армхи, р.Терек)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;38'&nbsp;27'' N<br />44&deg;&nbsp;46'&nbsp;30.29'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>2345</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2345'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.77508 42.640833333333 0)"
"пер. Хуппара","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хуппара</font></h2></th></tr><tr><th>Другие названия</th><td>Ландшафтный</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Цадоти Вост., р.Цадотидон (р.Гулардон, р.Караугом) - ледн.Хуппара Зап., р.Хуппара (р.Сардидон, р.Айгомугодон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;51'&nbsp;&nbsp;&nbsp;7.42'' N<br />43&deg;&nbsp;44'&nbsp;56'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>3933</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3933'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.74889 42.85206 0)"
"пер. Цаннер Верхний","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цаннер Верхний</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3990</td></tr><tr><th>Характер склонов</th><td>ос-лд</td></tr><tr><th>Соединяет</th><td>ледн.Кель-баши (ледн.Безенги), р.Черек Безенгийский - ледн.Цаннер, р.Цаннер (р.Мульхра)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;&nbsp;&nbsp;4.99'' N<br />43&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;22.93'' E</td></tr><tr><th>Описаний</th><td>18, в т.ч. 17 технических, 9 с фото</td></tr><tr><th>Номер</th><td>519</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/519'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.039703 43.084719 0)"
"пер. Цаннер Нижний","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цаннер Нижний</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3990</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Безенги, р.Черек Безенгийский - ледн.Цаннер, р.Цаннер (р.Мульхра)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;31.7'' N<br />43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;17.98'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 7 технических, 4 с фото</td></tr><tr><th>Номер</th><td>521</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/521'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.021661 43.075471 0)"
"пер. Цаннер Средний","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цаннер Средний</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3900</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Безенги, р.Черек Безенгийский - ледн.Цаннер, р.Цаннер (р.Мульхра)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;52.27'' N<br />43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;51.49'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 3 технических, 3 с фото</td></tr><tr><th>Номер</th><td>3712</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3712'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.03097 43.081185 0)"
"пер. Цахфедор","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цахфедор</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3400</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Хуппара Вост., р.Хуппара (р.Сардидон, р.Айгомугодон) - ледн.Кадурхохшин, р.Сардидон (р.Айгомугодон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;50'&nbsp;28.1'' N<br />43&deg;&nbsp;46'&nbsp;26.47'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3935</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3935'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.77402 42.84114 0)"
"пер. Цоцолта","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цоцолта</font></h2></th></tr><tr><th>Другие названия</th><td>Лиахви</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3100</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Цоцолтадон, р.Терек - С.притоки р. Б.Лиахви</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;35'&nbsp;57.17'' N<br />44&deg;&nbsp;16'&nbsp;30.26'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4094</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4094'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2750734514 42.5992148 0)"
"пер. Чаанский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чаанский</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3637</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>р.Хатар, лед.Хашхарва - р.Чаан, р.Самур</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;53'&nbsp;53.77'' N<br />46&deg;&nbsp;51'&nbsp;53.28'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>2681</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2681'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.86480000000001 41.89827 0)"
"пер. Чагалин-Бешпармак","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чагалин-Бешпармак</font></h2></th></tr><tr><th>Другие названия</th><td>Вера, N4</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3460</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>дол.Джимбар (Демирказык Сев.) - плато Едигёль</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;50'&nbsp;&nbsp;&nbsp;2.4'' N<br />35&deg;&nbsp;11'&nbsp;&nbsp;&nbsp;1.2'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 2 технических, 2 с фото</td></tr><tr><th>Номер</th><td>6490</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6490'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.183667 37.834 0)"
"пер. Чайнашки Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чайнашки Зап.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3483</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>в хребте Коштан-Крест, между вершинами 3650 м и 3583 м, ведет из висячей долины р. Коштансу в долину р. Чайнашки. Впервые этот перевал был пройден в 1994 году группой Ляпина В. Г. (г. Москва).</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;&nbsp;&nbsp;9.68'' N<br />43&deg;&nbsp;19'&nbsp;32.42'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>14625</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14625'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.325673333333 43.086023333333 0)"
"пер. Чамагвара","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чамагвара</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3120</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Буша, р.Секиртме (р.Псыш, р.Зеленчук Бол.) - р.Чамагвара (р.Бзыбь)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;51.34'' N<br />41&deg;&nbsp;13'&nbsp;&nbsp;&nbsp;9.78'' E</td></tr><tr><th>Описаний</th><td>15, в т.ч. 7 технических, 13 с фото</td></tr><tr><th>Номер</th><td>3390</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3390'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.219383333333 43.380927777778 0)"
