name,visibility,description,WKT
"пер. Сивераут","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сивераут</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3540</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Бугультадон - р.Закка. Южнее в.Сивераут</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;41'&nbsp;10.75'' N<br />44&deg;&nbsp;14'&nbsp;43.76'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>4015</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4015'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.24549 42.68632 0)"
"пер. Скалистый","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скалистый</font></h2></th></tr><tr><th>Другие названия</th><td>Осыпной</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3382</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Шандон (р.Армхи, р.Терек) - р.Армхи (р.Терек)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;41'&nbsp;47.05'' N<br />44&deg;&nbsp;49'&nbsp;34.6'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>2348</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2348'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.826278333333 42.696401666667 0)"
"пер. Скальный Сев.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скальный Сев.</font></h2></th></tr><tr><th>Другие названия</th><td>Семицветный, Скалистый, Скальный</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2870</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Дукка (р.Архыз) - р.Бол.Лаба</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;28'&nbsp;49.5'' N<br />41&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;16.86'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 3 с фото</td></tr><tr><th>Номер</th><td>3408</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3408'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.07135 43.480416666667 0)"
"пер. Скеу","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скеу</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2762</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>р.Псыш Южн. (р.Бзыбь) - ледн.Скеу, р.Скеу (р.Бзыбь)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;&nbsp;&nbsp;8.04'' N<br />41&deg;&nbsp;10'&nbsp;51.42'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>3424</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3424'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.18095 43.3689 0)"
"пер. Сланцевый","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сланцевый</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3403</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>ПП р.Бурсачили р.Черная Арагви) - пр.исток р.Бурсачили (р.Черная Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;31'&nbsp;45.86'' N<br />44&deg;&nbsp;47'&nbsp;&nbsp;&nbsp;4.32'' E</td></tr><tr><th>Номер</th><td>2402</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2402'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.784533333333 42.529405555556 0)"
"пер. Собачьи уши","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Собачьи уши</font></h2></th></tr><tr><th>Другие названия</th><td>Краб</td></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3128</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Псыш Южн. (р.Бзыбь) - ледн.Скеу, р.Скеу (р.Бзыбь)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;36.36'' N<br />41&deg;&nbsp;11'&nbsp;23.58'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>11080</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/11080'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.189883333333 43.376766666667 0)"
"пер. Совы","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Совы</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>Два П. притока р. Чилик</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;38'&nbsp;&nbsp;&nbsp;4.74'' N<br />41&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;59.41'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>11121</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/11121'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.099836111111 43.63465 0)"
"пер. Солдат","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Солдат</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3709</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>ледн.Безымянный (ледн.№420), р.Ахсу - р.Орсдон (р.Урух)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;57'&nbsp;&nbsp;&nbsp;8.89'' N<br />43&deg;&nbsp;25'&nbsp;46.56'' E</td></tr><tr><th>Описаний</th><td>23, в т.ч. 22 технических, 13 с фото</td></tr><tr><th>Номер</th><td>3866</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3866'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.4296 42.95247 0)"
"пер. Солнечный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Солнечный</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3100</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Кизгыч - р. Салыннган (р. Кизгыч)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;&nbsp;&nbsp;2.45'' N<br />41&deg;&nbsp;16'&nbsp;43.16'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>10989</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10989'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.278655555556 43.367347222222 0)"
"пер. Соловьева","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Соловьева</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3211</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Ак-Айры (р.София, р.Зеленчук Бол.) - р.Псыш (р.Зеленчук Бол.)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;51.01'' N<br />41&deg;&nbsp;14'&nbsp;&nbsp;&nbsp;7.75'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 4 с фото</td></tr><tr><th>Номер</th><td>12030</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/12030'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.235485 43.430837 0)"
"пер. Спартак","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Спартак</font></h2></th></tr><tr><th>Другие названия</th><td>Спартак Цейский</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3350</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>ледн.Донисарцете Вост., р.Даргомдон (р.Сонгутидон, р.Айгамугодон) - р.Цейдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;49'&nbsp;&nbsp;&nbsp;8.8'' N<br />43&deg;&nbsp;54'&nbsp;&nbsp;&nbsp;6.08'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3927</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3927'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.90169 42.81911 0)"
"пер. Сталинград","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сталинград</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3579</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Кестанты - оз. 3468 м.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;12.08'' N<br />42&deg;&nbsp;59'&nbsp;21.13'' E</td></tr><tr><th>Номер</th><td>9685</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9685'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.989202777778 43.303355555556 0)"
"пер. Строителей","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Строителей</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td>лд-ос-сн</td></tr><tr><th>Соединяет</th><td>лед.Псеашха(р.Чистая, р.М.Лаба)-2ойл.приток р.Псулух(р.Мзымта)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;42'&nbsp;45.66'' N<br />40&deg;&nbsp;26'&nbsp;51.36'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3316</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3316'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.4476 43.7126833333 0)"
"пер. Строителей ложный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Строителей ложный</font></h2></th></tr><tr><th>Другие названия</th><td>Нефтяник</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2940</td></tr><tr><th>Характер склонов</th><td>лд-ск-ос</td></tr><tr><th>Соединяет</th><td>перегиб ледн.Псеашха, р.Чистая (р.Мал.Лаба) - р.Мутная (р.Мал.Лаба)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;42'&nbsp;37.4'' N<br />40&deg;&nbsp;27'&nbsp;22.98'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3335</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3335'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.456383055556 43.710389444444 0)"
"пер. Студенческий","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Студенческий</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3630</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.С.Суллукол (р.Тютю-су) -лед.Сабалык. В С. отроге в. Суллукол</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;16'&nbsp;41.43'' N<br />42&deg;&nbsp;50'&nbsp;37.24'' E</td></tr><tr><th>Описаний</th><td>13, в т.ч. 13 технических, 10 с фото</td></tr><tr><th>Номер</th><td>28</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/28'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.84367853249999 43.2781760116 0)"
"пер. Суаккалар","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Суаккалар</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3650</td></tr><tr><th>Характер склонов</th><td>сн.-ос. весной</td></tr><tr><th>Соединяет</th><td>долины рек Ирик и Иткол (приток Баксана)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;16'&nbsp;37.52'' N<br />42&deg;&nbsp;33'&nbsp;12.46'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>7129</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7129'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5534609194 43.2770896422 0)"
"пер. Суарык","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Суарык</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3227</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р.Зугулла (р.Кыртык) - р. Суарык (р.Джуарген)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;55.2'' N<br />42&deg;&nbsp;47'&nbsp;&nbsp;&nbsp;4.35'' E</td></tr><tr><th>Описаний</th><td>11, в т.ч. 11 технических, 9 с фото</td></tr><tr><th>Номер</th><td>3638</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3638'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.784540555556 43.382000833333 0)"
"пер. Суарыкауш","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Суарыкауш</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3243</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Уллуусенчи - р.Субаши</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;38.4'' N<br />42&deg;&nbsp;37'&nbsp;11.53'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>3640</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3640'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.6198706942 43.3773345708 0)"
"пер. Субаши","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Субаши</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Субаши (р. Кыртык) - р. Ирикчат</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;20'&nbsp;33.42'' N<br />42&deg;&nbsp;33'&nbsp;34.94'' E</td></tr><tr><th>Описаний</th><td>5 технических,  с фото</td></tr><tr><th>Номер</th><td>48</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/48'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5597068727 43.3426162144 0)"
"пер. Сулахат Южн.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сулахат Южн.</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3150</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Двуязычный, р.Алибек - ледн.Сулахат, р.Аксаут</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;34.57'' N<br />41&deg;&nbsp;31'&nbsp;&nbsp;&nbsp;6.32'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>239</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/239'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.518422222222 43.309602777778 0)"
"пер. Суллукол","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Суллукол</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3600</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.З.Суллукол (р.Суллу-кол, р.Адырсу) - лед. Ю. Сабалык (р.Водопадная, р.Адырсу)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;16'&nbsp;20.2'' N<br />42&deg;&nbsp;49'&nbsp;33.67'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>26</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/26'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.8260197933 43.2722767847 0)"
"пер. Сумасшедший","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сумасшедший</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2650</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;33'&nbsp;37.78'' N<br />40&deg;&nbsp;25'&nbsp;55.01'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>7343</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7343'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.431947222222 43.560493333333 0)"
"пер. Татарский Северный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Татарский Северный</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3424</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Кичкинекол - р.Чунгур-Джар (р.Чириккол)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;19.98'' N<br />42&deg;&nbsp;12'&nbsp;54'' E</td></tr><tr><th>Номер</th><td>16029</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/16029'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.215 43.25555 0)"
"пер. ТБ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. ТБ</font></h2></th></tr><tr><th>Другие названия</th><td>Техника безопасности</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Чунгур-Джар - р.Талычхан</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;&nbsp;&nbsp;9.24'' N<br />42&deg;&nbsp;15'&nbsp;13.9'' E</td></tr><tr><th>Описаний</th><td>12, в т.ч. 10 технических, 8 с фото</td></tr><tr><th>Номер</th><td>79</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/79'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.25386 43.2359 0)"
"пер. Твибер","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Твибер</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3580</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Лычат - лед.Кулак</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;22.49'' N<br />42&deg;&nbsp;55'&nbsp;31.4'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 2 с фото</td></tr><tr><th>Номер</th><td>326</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/326'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.92539 43.13958 0)"
"пер. Терскол","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Терскол</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3620</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>лед.Ирик (р.Ирик) - р.Терскол</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;50.23'' N<br />42&deg;&nbsp;30'&nbsp;57.88'' E</td></tr><tr><th>Описаний</th><td>10, в т.ч. 9 технических, 7 с фото</td></tr><tr><th>Номер</th><td>59</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/59'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5160769114 43.3139522845 0)"
"пер. Терсколак","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Терсколак</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3600</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Ирик - р.Терскол</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;&nbsp;&nbsp;3.06'' N<br />42&deg;&nbsp;31'&nbsp;34.61'' E</td></tr><tr><th>Описаний</th><td>10, в т.ч. 10 технических, 7 с фото</td></tr><tr><th>Номер</th><td>60</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/60'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.52628 43.30085 0)"
"пер. Траверс В. полей Эльбруса","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Траверс В. полей Эльбруса</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>4100</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>р.Азау - р.Малка (Приют 11, пер.Ирикчат)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;56'' N<br />42&deg;&nbsp;28'&nbsp;19'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>61</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/61'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.471944444444 43.332222222222 0)"
"пер. Транскавказ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Транскавказ</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2649</td></tr><tr><th>Характер склонов</th><td>скальный</td></tr><tr><th>Соединяет</th><td>Верховья р. Киша с притоками р. Березовой (Асмановы балаганы, дом Гречко)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;46'&nbsp;50.8'' N<br />40&deg;&nbsp;12'&nbsp;59.3'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>14385</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14385'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.216472222222 43.780777777778 0)"
"пер. Трех Красавиц","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Трех Красавиц</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3275</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>лед. Долра - р. Долра. В Ю. отроге ГКХ, обход языка лед. Долра.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;20.69'' N<br />42&deg;&nbsp;32'&nbsp;37.01'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>10776</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10776'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.543613 43.155746 0)"
"пер. Тула","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Тула</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3809</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;58.28'' N<br />42&deg;&nbsp;58'&nbsp;20.51'' E</td></tr><tr><th>Номер</th><td>9688</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9688'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.972363888889 43.299522222222 0)"
"пер. Туманный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Туманный</font></h2></th></tr><tr><th>Другие названия</th><td>Камчатский</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3609</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Цата - р.Мидаграбиндон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;28.74'' N<br />44&deg;&nbsp;23'&nbsp;50.5'' E</td></tr><tr><th>Описаний</th><td>4 технических</td></tr><tr><th>Номер</th><td>4023</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4023'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.3973619667 42.7579834661 0)"
"пер. Турий","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Турий</font></h2></th></tr><tr><th>Другие названия</th><td>Агурский, Двойной Северный</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2940</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Агур Южн. (р.Кяфар-Агур, р.Кяфар) - р.Агур Вост. (р.Кяфар-Агур, р.Кяфар)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;35'&nbsp;25.37'' N<br />41&deg;&nbsp;12'&nbsp;10.3'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3442</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3442'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.20286 43.59038 0)"
